Date,Close
2024-01-30 00:00:00-05:00,32.18000030517578
2024-01-31 00:00:00-05:00,32.060001373291016
2024-02-01 00:00:00-05:00,32.11000061035156
2024-02-02 00:00:00-05:00,31.979999542236328
2024-02-05 00:00:00-05:00,31.6299991607666
2024-02-06 00:00:00-05:00,31.68000030517578
2024-02-07 00:00:00-05:00,31.700000762939453
2024-02-08 00:00:00-05:00,31.809999465942383
2024-02-09 00:00:00-05:00,31.959999084472656
2024-02-12 00:00:00-05:00,32.09000015258789
2024-02-13 00:00:00-05:00,31.6299991607666
2024-02-14 00:00:00-05:00,31.780000686645508
2024-02-15 00:00:00-05:00,31.889999389648438
2024-02-16 00:00:00-05:00,31.770000457763672
2024-02-20 00:00:00-05:00,31.829999923706055
2024-02-21 00:00:00-05:00,31.75
2024-02-22 00:00:00-05:00,31.920000076293945
2024-02-23 00:00:00-05:00,32.16999816894531
2024-02-26 00:00:00-05:00,32.060001373291016
2024-02-27 00:00:00-05:00,31.979999542236328
2024-02-28 00:00:00-05:00,32.02000045776367
2024-02-29 00:00:00-05:00,32.18000030517578
2024-03-01 00:00:00-05:00,31.940000534057617
2024-03-04 00:00:00-05:00,31.829999923706055
2024-03-05 00:00:00-05:00,31.959999084472656
2024-03-06 00:00:00-05:00,32.04999923706055
2024-03-07 00:00:00-05:00,32.20000076293945
2024-03-08 00:00:00-05:00,32.22999954223633
2024-03-11 00:00:00-04:00,32.16999816894531
2024-03-12 00:00:00-04:00,32.25
2024-03-13 00:00:00-04:00,32.290000915527344
2024-03-14 00:00:00-04:00,32.029998779296875
2024-03-15 00:00:00-04:00,32.099998474121094
2024-03-18 00:00:00-04:00,32.13999938964844
2024-03-19 00:00:00-04:00,32.290000915527344
2024-03-20 00:00:00-04:00,32.45000076293945
2024-03-21 00:00:00-04:00,32.540000915527344
2024-03-22 00:00:00-04:00,32.41999816894531
2024-03-25 00:00:00-04:00,32.27000045776367
2024-03-26 00:00:00-04:00,32.25
2024-03-27 00:00:00-04:00,32.40999984741211
2024-03-28 00:00:00-04:00,32.22999954223633
2024-04-01 00:00:00-04:00,32.13999938964844
2024-04-02 00:00:00-04:00,31.899999618530273
2024-04-03 00:00:00-04:00,32.0
2024-04-04 00:00:00-04:00,32.08000183105469
2024-04-05 00:00:00-04:00,32.060001373291016
2024-04-08 00:00:00-04:00,32.0
2024-04-09 00:00:00-04:00,32.0
2024-04-10 00:00:00-04:00,31.5
2024-04-11 00:00:00-04:00,31.469999313354492
2024-04-12 00:00:00-04:00,31.25
2024-04-15 00:00:00-04:00,30.719999313354492
2024-04-16 00:00:00-04:00,30.649999618530273
2024-04-17 00:00:00-04:00,30.790000915527344
2024-04-18 00:00:00-04:00,30.719999313354492
2024-04-19 00:00:00-04:00,30.899999618530273
2024-04-22 00:00:00-04:00,31.049999237060547
2024-04-23 00:00:00-04:00,31.350000381469727
2024-04-24 00:00:00-04:00,31.34000015258789
2024-04-25 00:00:00-04:00,31.079999923706055
2024-04-26 00:00:00-04:00,31.1299991607666
2024-04-29 00:00:00-04:00,31.31999969482422
2024-04-30 00:00:00-04:00,30.959999084472656
2024-05-01 00:00:00-04:00,31.139999389648438
2024-05-02 00:00:00-04:00,31.190000534057617
2024-05-03 00:00:00-04:00,31.540000915527344
2024-05-06 00:00:00-04:00,31.670000076293945
2024-05-07 00:00:00-04:00,31.549999237060547
2024-05-08 00:00:00-04:00,31.290000915527344
2024-05-09 00:00:00-04:00,31.3799991607666
2024-05-10 00:00:00-04:00,31.399999618530273
2024-05-13 00:00:00-04:00,31.43000030517578
2024-05-14 00:00:00-04:00,31.450000762939453
2024-05-15 00:00:00-04:00,31.760000228881836
2024-05-16 00:00:00-04:00,31.670000076293945
2024-05-17 00:00:00-04:00,31.6299991607666
2024-05-20 00:00:00-04:00,31.65999984741211
2024-05-21 00:00:00-04:00,31.600000381469727
2024-05-22 00:00:00-04:00,31.510000228881836
2024-05-23 00:00:00-04:00,31.260000228881836
2024-05-24 00:00:00-04:00,31.5
2024-05-28 00:00:00-04:00,31.469999313354492
2024-05-29 00:00:00-04:00,31.190000534057617
2024-05-30 00:00:00-04:00,31.459999084472656
2024-05-31 00:00:00-04:00,31.75
2024-06-03 00:00:00-04:00,31.739999771118164
2024-06-04 00:00:00-04:00,31.68000030517578
2024-06-05 00:00:00-04:00,31.729999542236328
2024-06-06 00:00:00-04:00,31.770000457763672
2024-06-07 00:00:00-04:00,31.65999984741211
2024-06-10 00:00:00-04:00,31.530000686645508
2024-06-11 00:00:00-04:00,31.469999313354492
